title,addr_zip,size_sqft,bedrooms,bathrooms,prewar,price
407 East 12th Street #1RNW,10009,1351,1.0,1.0,1,880000
115 Fourth Avenue #2F,10003,1200,2.0,2.0,1,2150000
184 East 7th Street #13,10009,450,1.0,1.0,1,539000
111 Third Avenue #6A,10003,500,0.0,1.0,1,599000
133 Second Avenue #4,10003,790,1.0,1.0,1,949000
143 Avenue B #5CD,10009,1905,3.0,3.0,1,2295000
72-74 East 3rd Street #5A,10003,704,1.0,1.0,1,935000
143 Avenue B #9F,10009,1450,1.0,2.0,1,1750000
143 Avenue B #9FG,10009,1400,2.0,2.0,1,1750000
6 East 1st Street #5B,10003,1900,2.0,2.0,1,2295000
115 Fourth Avenue #7F,10003,1200,2.0,2.0,1,2175000
6 East 1st Street ,10003,1774,2.0,2.0,1,2150000
25 Stuyvesant Street ,10003,3360,,0.0,1,4100000
72-74 East 3rd Street #4A,10003,704,1.0,1.0,1,899000
209 East 2nd Street #5,10009,1468,2.0,2.0,1,1795000
407 East 12th Street #3FW,10009,960,2.0,2.0,1,1175000
143 Avenue B #8A,10009,600,1.0,1.0,1,735000
115 Fourth Avenue #6F,10003,1200,2.0,2.0,1,2195000
214 East 9th Street #3B,10003,650,1.0,1.0,1,799000
517 East 11th Street #3,10009,3038,2.0,2.0,1,2050000
107 Avenue a #5R,10009,646,1.0,2.0,1,800000
407 East 12th Street #1RNE,10009,1851,2.0,2.0,1,1390000
143 Avenue B #4C,10009,1042,1.0,1.0,1,1295000
214 East 9th Street #4C,10003,1400,1.0,2.0,1,1495000
544 East 11th Street #1B,10009,800,2.0,1.0,1,1000000
38-40 Stuyvesant Street #10,10003,927,2.0,2.0,1,1170769
115 Fourth Avenue #7B,10003,1000,1.0,2.0,1,1485000
174-176 First Avenue ,10009,9384,6.0,6.0,1,12000000
224 East 14th Street #PH4,10003,1788,2.0,2.0,1,2295000
175 East 2nd Street #3B,10009,740,1.0,1.0,1,950000
209 East 2nd Street #3,10009,1468,2.0,2.0,1,1895000
38-40 Stuyvesant Street #9,10003,1028,3.0,2.0,1,1327534
115 Fourth Avenue #3G,10003,1000,1.0,2.0,1,1550000
217 Second Avenue #3,10003,1354,2.0,1.0,1,1750000
175 East 2nd Street #2A,10009,650,1.0,1.0,1,975000
115 Fourth Avenue #3J,10003,1200,2.0,2.0,1,1795000
228 East 13th Street #23,10003,400,1.0,1.0,1,525000
143 Avenue B #9D,10009,450,1.0,1.0,1,599000
143 Avenue B #3D,10009,700,2.0,2.0,1,1125000
240 East Houston #5B,10009,1200,2.0,2.0,1,1850000
219 East 12th Street ,10003,1650,3.0,1.0,1,2250000
99 Avenue B #4E,10009,1050,2.0,2.0,1,1395000
115 Fourth Avenue #7C,10003,1200,2.0,2.0,1,2250000
526 East 5th Street ,10009,3885,,0.0,1,6950000
203 East 13th Street #PH4A,10003,925,1.0,1.0,1,1250000
99 Avenue B #5E,10009,1050,2.0,2.0,1,1420000
217 East 5th Street #4,10003,625,1.0,1.0,1,849000
170 Second Avenue #10D,10003,1100,2.0,1.0,1,1500000
209 East 2nd Street #2,10009,1531,2.0,2.0,1,2100000
115 Fourth Avenue #5G,10003,1000,1.0,2.0,1,1650000
240 East Houston Street #5D,10002,1000,1.0,2.0,1,1499000
170 Second Avenue #16C,10003,650,1.0,1.0,1,900000
6 East 1st Street #4A,10003,1800,2.0,2.0,1,2495000
203 East 13th Street #1B,10009,972,2.0,2.0,1,1349000
38-40 Stuyvesant Street #10,10003,927,2.0,2.0,1,1300000
242 East 7th Street #5,10009,1600,1.0,1.0,1,2250000
133 Second Avenue #9,10003,990,1.0,1.0,1,1395000
217 Second Avenue #G,10003,1271,2.0,1.0,1,1795000
72-74 East 3rd Street #4C,10003,622,1.0,1.0,1,995000
217 Second Avenue #4,10003,1354,2.0,2.0,1,1995000
840 Broadway #8THFLOOR,10003,2700,3.0,2.0,1,3850000
124 East 13th Street #2,10003,2391,3.0,4.0,1,3995000
217 East 5th Street #2R,10003,2300,2.0,2.0,1,3295000
211 East 3rd Street #2F,10009,1300,2.0,2.0,1,1875000
407 East 12th Street #4RNW,10009,1100,2.0,2.0,1,1595000
189 East 7th Street ,10009,3103,9.0,4.0,1,4500000
224 East 14th Street #2,10003,890,1.0,1.0,1,1295000
407 East 12th Street #1FNE,10009,926,2.0,2.0,1,1350000
224 East 14th Street #3,10003,890,1.0,1.0,1,1300000
224 East 14th Street #2,10003,890,1.0,1.0,1,1300000
206 First Avenue #1B,10009,944,1.0,1.0,1,1390000
220 East 5th Street #6,10003,1192,2.0,2.0,1,1765000
40 Stuyvesant Street #9,10003,1028,3.0,2.0,1,1525000
123 East 10th Street ,10003,3225,5.0,4.0,1,6250000
115 Fourth Avenue #2D,10003,900,1.0,1.0,1,1350000
404 East 9th Street ,10009,3400,7.0,4.0,1,5100000
79 East 2nd Street #3,10003,2681,3.0,2.0,1,4500000
6 East 1st Street #5A,10003,3600,3.0,3.0,1,5450000
240 East Houston Street #3A,10002,1300,2.0,2.0,1,1830000
224 East 14th Street #3,10003,890,1.0,1.0,1,1375000
125 E. 10th Street ,10003,4200,,,1,6475000
123 E. 10th Street ,10003,4200,,,1,6475000
123-125 E. 10th Street ,10003,8400,,,1,12950000
115 Fourth Avenue #PH8F,10003,1800,2.0,2.0,1,2795000
114 East 10th Street ,10003,3780,6.0,4.0,1,5950000
407 East 12th Street #2FE,10009,817,2.0,2.0,1,1295000
133 Second Avenue #2,10003,1416,1.5,2.0,1,2250000
240 East Houston #5D,10002,1000,2.0,2.0,1,1750000
123 East 10th Street ,10003,3225,,0.0,1,6995000
404 East 9th Street ,10009,2485,7.0,4.0,1,4200000
407 East 12th Street #4RNW,10009,1258,2.0,2.0,1,1895000
203 East 13th Street #PH4A,10003,725,1.0,1.0,1,1250000
6 East 1st Street #5B,10003,1900,2.0,2.0,1,3350000
203 East 13th Street #PH4B,10003,715,1.0,1.0,1,1265000
331 East 6th Street #HOUSE,10003,5632,,7.0,0,4100000
62 E 1st #CS1S,10003,1464,0.0,1.0,0,800000
331 East 6th Street ,10003,5632,,,0,3950000
333 East 14th Street #4H,10003,720,0.0,1.0,0,450000
300 East 4th Street #1D,10009,1400,2.0,1.0,0,895000
754 East 6th Street #3E,10009,936,2.0,1.0,0,625000
296 East 2nd Street #1B,10009,2089,2.0,2.0,0,1390000
214 Avenue a #1A,10009,1100,1.0,2.0,0,750000
70 East 10th Street #9C,10003,1100,1.0,1.0,0,750000
115 East 9th Street #14E,10003,1200,2.0,2.0,0,830000
333 East 14th Street #10C,10003,750,1.0,1.0,0,525000
333 East 14th Street #15G,10003,560,0.0,1.0,0,399000
333 East 14th Street #6F,10003,550,1.0,1.0,0,395000
300 East 4th Street #1A,10009,1250,1.0,1.0,0,899000
70 East 10th Street #10P,10003,1100,1.0,1.0,0,795000
70 East 10 #3G,10003,1106,1.0,1.0,0,800000
333 East 14th Street #5N,10003,550,0.0,1.0,0,399000
333 East 14th Street #4F,10003,550,0.0,1.0,0,399000
333 East 14th Street #9H,10003,550,1.0,1.0,0,399000
333 East 14th Street #3D,10003,950,1.0,1.0,0,690000
70 East 10th Street #4T,10003,1100,1.0,1.0,0,810000
333 East 14th Street #14H,10003,560,0.0,1.0,0,417000
300 East 4th Street #2C,10009,770,1.0,1.0,0,575000
125 East 4th Street #4,10003,600,2.0,1.0,0,449000
160 East 3rd Street #2G,10003,700,1.0,1.0,0,525000
333 East 14th Street #9M,10003,550,0.0,1.0,0,415000
125 East 4th Street #9,10003,700,2.0,1.0,0,529000
125 East 4th Street #28,10003,790,3.0,1.0,0,599000
333 East 14th Street #4J,10003,850,1.5,1.0,0,645000
160 East 3rd Street #4F,10009,810,1.0,1.0,0,615000
70 East 10th Street #20K,10003,1100,1.0,1.0,0,845000
E.14th #15N,10003,550,0.0,1.0,0,422500
70 East 10th Street #20K,10003,1100,1.0,1.0,0,845000
239 East 10th Street #1C,10003,1164,2.0,2.0,0,895000
160 East 3rd Street #3B,10009,850,1.0,1.0,0,655000
115 East 9th Street #16L,10003,1200,2.0,2.0,0,925000
333 East 14th Street #14KL,10003,1250,2.0,2.0,0,965000
70 East 10th Street #2D,10003,1100,1.0,1.0,0,850000
115 East 9th Street #12C,10003,1100,2.0,2.0,0,850000
333 East 14th Street #3D,10003,950,1.0,1.0,0,735000
70 East 10th Street #5W,10003,1025,1.0,1.0,0,795000
333 East 14th Street #10N,10003,520,1.0,1.0,0,405000
87 Saint Marks Place ,10009,550,1.0,1.0,0,430000
70 East 10th Street #6W,10003,1085,1.0,1.0,0,850000
217 East 7th Street #4AB,10009,1048,1.0,2.0,0,825000
115 East 9th Street #11N,10003,400,0.0,1.0,0,315000
333 East 14th Street #14F,10003,550,0.0,1.0,0,435000
509 East 13th Street #C3,10009,1031,2.0,1.0,0,950000
160 East 3rd Street #6D,10009,850,1.0,1.0,0,675000
754 East 6th Street #5D,10009,1070,2.0,2.0,0,850000
333 East 14th Street #10G,10003,575,0.0,1.0,0,459000
125 East 4th Street #24,10003,650,2.0,1.0,0,519000
70 East 10th Street #14P,10003,1000,1.0,1.0,0,799000
70 East 10th Street #12D,10003,1050,1.0,1.0,0,839000
70 East 10th Street #9N,10003,1000,1.0,1.0,0,800000
70 East 10th Street #15J,10003,1500,2.0,2.0,0,1200000
333 East 14th Street #4B,10003,850,1.0,1.0,0,680000
70 East 10th Street #15J,10003,1500,2.0,2.0,0,1200000
333 East 14th Street #6L,10003,500,0.0,1.0,0,400000
503 East 13th Street #E2,10009,1246,3.0,2.0,0,999000
189 Avenue C ,10009,40162,,0.0,0,32500000
115 East 9th Street #10P,10003,400,0.0,1.0,0,325000
160 East 3rd Street #3F,10009,810,1.0,1.0,0,659000
333 East 14th Street #10M,10003,550,0.0,1.0,0,449500
70 East 10th Street #2T,10003,1100,1.0,1.0,0,899000
70 East 10th Street #1D,10003,1100,1.0,1.0,0,899000
333 East 14th Street #9D,10003,850,1.0,1.0,0,695000
333 East 14th Street #9D,10003,850,1.0,1.0,0,695000
115 East 9th Street #10C,10003,1100,2.0,2.0,0,900000
160 East 3rd Street #6F,10009,850,2.0,1.0,0,699000
115 East 9th Street #12F,10003,1200,2.0,2.0,0,995000
125 East 4th Street #5,10003,600,2.0,1.0,0,499000
333 East 14th Street #15B,10003,900,1.0,1.0,0,749000
115 East 9th Street #6A,10003,1500,3.0,2.0,0,1250000
115 East 9th Street #3C,10003,1200,2.0,2.0,0,1000000
214 Avenue a #1B,10009,400,0.0,1.0,0,335000
333 East 14th Street #10C,10003,750,1.0,1.0,0,629000
70 East 10th Street #11K,10003,1000,1.0,1.0,0,840000
70 East 10th Street #10G,10003,1100,1.0,1.0,0,925000
125 East 4th Street #4,10003,700,2.0,1.0,0,589000
239 E 10th Street #1A,10003,1300,1.0,1.0,0,1105000
70 East 10th Street #12P,10003,1000,1.0,1.0,0,850000
115 East 9th Street #10H,10003,1175,2.0,2.0,0,999000
115 East 9th Street ,10003,700,1.0,1.0,0,599000
333 East 14th Street #18H,10003,555,0.0,1.0,0,475000
333 East 14th Street #14B,10003,875,1.0,1.0,0,749000
333 East 14th Street #10D,10003,810,1.0,1.0,0,695000
160 East 3rd Street #2B,10009,810,1.0,1.0,0,695000
333 E 14th Street #4B,10011,850,1.0,1.0,0,730000
70 East 10th Street #16C,10003,1100,1.0,1.0,0,949000
115 East 9th Street #16N,10003,450,0.0,1.0,0,390000
333 East 14th Street #12C,10003,800,1.0,1.0,0,695000
115 East 9th Street #3J,10003,700,1.0,1.0,0,609000
115 East 9th Street ,10003,400,,1.0,0,349000
115 East 9th Street #2N,10003,400,0.0,1.0,0,349000
643 East 11th Street #2B,10009,744,1.0,1.0,0,650000
296 East 2nd Street #3F,10009,800,1.0,1.0,0,699000
754 East 6th Street #5E,10009,1000,1.0,1.0,0,875000
115 East 9th Street #3M,10003,400,0.0,1.0,0,350000
77 East 12th Street #3K,10003,600,1.0,1.0,0,525000
239 E 10th Street #3A,10003,414,0.0,1.0,0,363125
239 East 10th Street #4C,10003,388,0.0,1.0,0,341250
70 E 10th Street #6K,10003,1050,1.0,1.0,0,925900
333 E 14th Street #3B,10003,850,1.0,1.0,0,750000
549 East 11th Street #A1,10009,872,2.0,1.0,0,795000
333 East 14th Street #15G,10003,560,0.0,1.0,0,495000
115 East 9th Street #8J,10003,700,1.0,1.0,0,619000
333 East 14th Street #12L,10003,480,0.0,1.0,0,425000
643 East 11th Street #2A,10009,744,1.0,1.0,0,660000
115 East 9th Street #8G,10003,720,1.0,1.0,0,639000
229 East 2nd Street #1,10009,1788,2.0,2.0,0,1595000
115 East 9th Street #16A,10003,1400,3.0,2.0,0,1250000
808 Broadway #2M,10003,950,1.0,1.0,0,849000
333 East 14th Street #5L,10003,475,0.0,1.0,0,425000
70 East 10th Street #18G,10003,1000,1.0,1.0,0,895000
115 East 9th Street #7M,10003,400,0.0,1.0,0,359000
115 East 9th Street #3P,10003,400,0.0,1.0,0,359000
239 East 10th Street #2B,10003,380,0.0,1.0,0,341125
239 East 10th Street #4C,10003,380,0.0,1.0,0,341125
125 East 4th Street #5,10003,600,1.0,1.0,0,539000
753 East 5th Street #4B,10009,750,2.0,2.0,0,675000
115 East 9th Street #9A,10003,1550,3.0,2.0,0,1395000
70 East 10th Street #3P,10003,1000,1.0,1.0,0,900000
753 East 5th Street #4B,10009,750,2.0,2.0,0,675000
333 East 14th Street #17H,10003,550,0.0,1.0,0,495000
333 East 14th Street #10M,10003,550,0.0,1.0,0,495000
239 E 10th Street #4B,10003,378,0.0,1.0,0,341250
70 East 10th Street #15D,10003,1100,1.0,1.0,0,995000
217 East 7th Street #3CD,10009,1100,2.0,2.0,0,995000
115 East 9th Street #15G,10003,750,1.0,1.0,0,679000
333 East 14th Street #10F,10003,550,,1.0,0,499000
333 East 14th Street #7A,10003,550,0.0,1.0,0,499000
77 East 12th Street ,10003,600,1.0,1.0,0,545000
115 East 9th Street #10H,10003,1150,2.0,2.0,0,1050000
808 Broadway #4L,10003,655,0.0,1.0,0,599000
115 East 9th Street #12F,10003,1200,2.0,2.0,0,1100000
217 East 7th Street #3CD,10009,1054,2.0,2.0,0,965000
753 East 5th Street #2A,10009,722,2.0,2.0,0,690000
160 East 3rd Street #2I,10009,830,1.0,1.0,0,765000
115 East 9th Street #9K,10003,400,0.0,1.0,0,369000
808 Broadway #4C,10003,1400,2.0,2.0,0,1295000
525 East 12th Street, Apt. 3 #3A,10009,1295,2.0,2.0,0,1200000
115 East 9th Street #8J,10003,700,1.0,1.0,0,649000
77 East 12th Street #8B,10003,500,0.0,1.0,0,465000
125 East 4th Street #17,10003,725,3.0,1.0,0,675000
808 Broadway #4E,10003,900,1.0,2.0,0,839000
70 East 10th Street #2U,10003,1500,2.0,2.0,0,1400000
333 East 14th Street #18D,10003,850,1.0,1.0,0,795000
115 East 9th Street #4E,10003,1190,2.0,2.0,0,1113000
115 East 9th Street #14H,10003,1175,2.0,2.0,0,1100000
115 East 9th Street #15K,10003,400,0.0,1.0,0,375000
115 East 9th Street #6M,10003,400,0.0,1.0,0,375000
87 Saint Marks Place #4D,10009,425,0.0,1.0,0,399000
296 East 2nd Street ,10009,660,1.0,1.0,0,620000
333 East 14th Street #11A,10003,500,0.0,1.0,0,470000
115 East 9th Street #8R,10003,600,1.0,1.0,0,565000
115 East 9th Street #10G,10003,720,1.0,1.0,0,679000
217 East 7th Street #3AB,10009,1048,2.0,2.0,0,995000
115 East 9th Street #18D,10003,715,1.0,1.0,0,675000
753 East 5th Street #4A,10009,881,2.0,2.0,0,850000
115 East 9th Street #18N,10003,400,0.0,1.0,0,379000
115 East 9th Street #10A,10003,1450,3.0,2.0,0,1375000
115 East 9th Street #15P,10003,400,0.0,1.0,0,380000
70 East 10th Street #4H,10003,1000,1.5,1.0,0,950000
416 East 11th Street #3A,10009,1046,2.0,2.0,0,995000
77 East 12th Street #2E,10003,525,0.0,1.0,0,499000
333 East 14th Street #10N,10003,520,0.0,1.0,0,495000
239 East 10th Street #3C,10003,388,0.0,1.0,0,370500
333 East 14th Street #17H,10003,560,0.0,1.0,0,535000
333 East 14th Street #11F,10003,560,0.0,1.0,0,535000
77 East 12th Street #10G,10003,625,1.0,1.0,0,599000
115 East 9th Street ,10003,750,1.0,1.0,0,720000
525 East 12th Street #4FLR,10009,1295,2.0,2.0,0,1245000
331 East 8th Street #4FL,10009,1351,2.0,2.0,0,1299000
70 East 10th Street ,10003,1450,2.0,2.0,0,1395000
115 East 9th Street #4B,10003,700,1.0,1.0,0,675000
509 East 13th Street #C4,10009,1030,2.0,1.0,0,995000
753 E 5th #2A,10009,750,2.0,2.0,0,725000
643 East 11th Street #1,10026,1443,1.0,1.0,0,1395000
115 East 9th Street #14J,10003,700,1.0,1.0,0,679000
300 East 4th Street #2C,10009,770,1.0,1.0,0,749000
62 East 1st Street #4N,10003,873,1.0,1.0,0,850000
808 Broadway #4K,10003,960,1.0,1.0,0,935000
115 East 9th Street #5P,10003,400,0.0,1.0,0,390000
115 East 9th Street #16M,10003,400,0.0,1.0,0,390000
239 East 10th Street #4A,10003,414,0.0,1.0,0,405000
239 East 10th Street #3B,10003,378,0.0,1.0,0,370500
808 Broadway #4J,10003,1010,1.0,1.0,0,995000
808 Broadway #GARDEN,10003,1975,3.0,2.0,0,1950000
311 East 11th Street #2B,10003,880,1.0,1.0,0,871280
115 East 9th Street #6E,10003,1185,2.0,2.0,0,1175000
525 E 11th Street #6B,10009,1200,2.0,2.0,0,1190000
125 East 12th Street #3E,10003,754,1.0,1.0,0,749000
62 East 1st Street #1N,10003,1760,2.0,2.0,0,1750000
70 East 10th Street #7P,10003,1000,1.0,1.0,0,995000
311 East 11th Street #2C,10003,733,1.0,1.0,0,729335
239 East 10th Street #PHA,10003,668,1.0,1.0,0,665000
70 East 10th Street #10U,10003,1500,2.0,2.0,0,1495000
70 East 10th Street #18J,10003,1500,2.0,2.0,0,1495000
70 East 10th Street #9R,10003,1500,2.0,2.0,0,1495000
70 East 10th Street #3V,10003,1500,2.0,2.0,0,1495000
70 East 10th Street #12M,10003,1500,2.0,2.0,0,1495000
115 East 9th Street #5P,10003,400,0.0,1.0,0,399000
296 East 2nd Street #4H,10009,800,1.0,1.0,0,799000
808 Broadway #2J,10003,1100,1.0,1.0,0,1099000
125 East 12th Street #3D,10003,1069,2.0,2.0,0,1099000
1 Avenue B #5E,10009,1700,3.0,3.0,0,1699000
77 East 12th Street #2B,10003,550,0.0,1.0,0,550000
333 E 14th Street #15B,10003,850,1.0,2.0,0,850000
125 East 4th Street #14,10003,600,2.0,1.0,0,600000
217 East 7th Street #3AB,10009,1048,2.0,2.0,0,1050000
239 E 10th Street #PHC,10003,598,1.0,1.0,0,599999
300 East 4th Street #3D,10009,850,1.0,1.0,0,859000
416 East 11th Street #4B,10009,1215,2.0,2.0,0,1250000
70 East 10th Street #10E,10003,1475,2.0,2.0,0,1495000
300 East 4th Street #5B,10009,730,1.0,1.0,0,740000
114 East 13th Street #3B,10003,2061,1.0,1.0,0,1200000
416 East 11th Street #4A,10009,1046,2.0,2.0,0,1065000
1 Avenue B #3C,10009,850,1.0,1.0,0,865000
65 Cooper Sq #6H,10003,734,1.0,1.0,0,749000
115 East 9th Street #15H,10003,1175,2.0,2.0,0,1200000
239 East 10th Street #PHB,10003,600,1.0,1.0,0,613000
125 East 12th Street #4H,10003,895,1.0,1.0,0,895000
125 East 12th Street #1H,10003,1935,3.0,2.0,0,2200000
754 E 6th Street #2A,10009,955,2.0,2.0,0,995000
115 East 9th Street #20D,10003,950,1.0,1.0,0,975000
125 East 12th Street #4A,10003,1169,2.0,2.0,0,1200000
425 East 13th Street #2P,10009,1553,2.0,2.0,0,1595000
70 East 10th Street #21J,10003,1450,2.0,2.0,0,1495000
70 East 10th Street #7U,10003,1400,2.0,2.0,0,1450000
259 East 7th Street #2E,10009,1539,2.0,2.0,0,1595000
215 Avenue B #2B,10009,1108,2.0,2.0,0,1150000
77 East 12th Street #5A,10003,451,0.0,1.0,0,469000
525 E 11th Street #6B,10009,1200,2.0,2.0,0,1250000
115 East 9th Street #12C,10003,1200,2.0,2.0,0,1250000
125 East 12th Street #1D,10003,2200,3.0,2.0,0,2295000
631 E. 9th Street #1A,10009,813,0.0,1.0,0,849000
125 East 12th Street #1D,10003,2058,3.0,2.0,0,2300000
525 E 11th Street #6,10009,1200,2.0,2.0,0,1255000
311 East 11th Street #3B,10003,880,2.0,1.0,0,921280
631 East 9th Street #2A,10009,933,2.0,2.0,0,985000
77 East 12th Street #15F,10003,850,2.0,1.0,0,899000
1 Avenue B #3A,10009,680,1.0,1.0,0,750000
808 Broadway #3ML,10003,1700,2.0,2.0,0,1800000
137 East 13th Street #6A,10003,1032,2.0,2.0,0,1095000
114 East 13th Street #7D,10003,937,1.0,1.0,0,995000
115 East 9th Street #11M,10003,400,0.0,1.0,0,425000
115 East 9th Street ,10003,2000,3.0,3.0,0,2125000
70 East 10th Street #11B,10003,1500,2.0,2.0,0,1595000
70 East 10th Street #17L,10003,1500,2.0,2.0,0,1595000
110 Third Avenue ,10003,774,1.0,1.0,0,823990
137 East 13th Street #6A,10003,1032,2.0,2.0,0,1100000
70 East 10th Street #17S,10003,1500,2.0,2.0,0,1599000
114 East 13th Street #6D,10003,937,1.0,1.0,0,999000
217 East 7th Street #2C,10009,614,0.0,1.0,0,655000
753 East 5th Street #3A,10009,867,2.0,2.0,0,925000
77 East 12th Street #14G,10003,700,1.0,1.0,0,749000
525 East 11th Street #6B,10009,1121,2.0,2.0,0,1200000
77 E 12th Street #15G,10003,650,1.0,1.0,0,699000
115 East 9th Street #10G,10003,720,1.0,1.0,0,775000
217 East 7th Street #2B,10009,606,1.0,1.0,0,657500
224 East 7th Street #7,10009,800,1.0,1.0,0,865000
114 East 13th Street #5C,10003,1029,1.0,1.0,0,1298000
77 East 12th Street #4C,10003,600,1.0,1.0,0,649000
115 East 9th Street #14R,10003,600,1.0,1.0,0,650000
85 Avenue a #8B,10009,503,0.0,1.0,0,545000
115 East 9th Street #3P,10003,405,0.0,1.0,0,439000
808 Broadway #4J,10003,1010,1.0,1.0,0,1095000
808 Broadway #PHL,10003,1700,3.0,2.0,0,1845000
70 East 10th Street #11V,10003,1450,2.0,2.0,0,1575000
137 East 13th Street #FLOOR3,10003,1033,2.0,2.0,0,1125000
754 East 6th Street #6B,10009,744,2.0,2.0,0,850000
125 East 12th Street #3D,10003,1069,2.0,2.0,0,1200000
123 Third Avenue #2B,10003,646,1.0,1.0,0,705000
808 Broadway #4K,10003,960,1.0,1.0,0,1049000
525 East 11th Street #5A,10009,1121,2.0,2.0,0,1225000
114 East 13th Street #5C,10003,1029,1.0,1.0,0,1125000
115 East 9th Street #9LM,10003,1600,2.0,2.0,0,1750000
311 East 11th Street #2D,10003,896,1.0,1.0,0,980000
808 Broadway #3J,10003,1000,1.0,1.0,0,1095000
62 East 1st Street #3N,10003,873,1.0,1.0,0,960000
311 East 11th Street #2E,10003,1162,2.0,2.0,0,1278000
259 East 7th Street #3E,10009,1539,2.0,2.0,0,1695000
259 East 7th Street #3W,10009,1539,2.0,2.0,0,1695000
525 East 12th Street #GRDNDPLX,10009,1628,2.0,2.0,0,1795000
525 East 12th Street #GARDEN,10009,1628,2.0,2.0,0,1795000
87 Saint Marks Place #3E,10003,380,0.0,1.0,0,419000
110 Third Avenue ,10003,804,1.0,1.0,0,887990
121 E 10th Street #6B,10003,450,1.0,1.0,0,499000
215 Avenue B #6C,10009,503,0.0,1.0,0,560000
110 Third Avenue ,10003,1160,2.0,2.0,0,1292990
110 Third Avenue ,10003,1166,2.0,2.0,0,1299990
125 East 12th Street #1H,10003,1935,3.0,2.0,0,2395000
110 Third Avenue ,10003,1085,2.0,2.0,0,1209990
296 East 2nd Street #4H,10009,800,1.0,1.0,0,895000
110 Third Avenue ,10003,1160,2.0,2.0,0,1298990
110 Third Avenue ,10003,1166,2.0,2.0,0,1305990
70 East 10th Street #9B,10003,1450,2.0,2.0,0,1625000
311 East 11th Street #3E,10003,1162,2.0,2.0,0,1303000
62 East 1st Street #3S,10003,1027,1.0,1.0,0,1152600
110 Third Avenue ,10003,1103,2.0,2.0,0,1240990
525 East 11th Street #3C,10009,799,1.0,1.0,0,899000
416 East 11th Street #3C,10009,615,1.0,1.0,0,695000
65 Cooper Square #2H,10003,734,1.0,1.0,0,825000
123 Third Avenue #3C,10003,737,1.0,1.0,0,835000
425 East 13th Street #A,10009,130901,1.0,2.0,0,995000
62 East 1st Street #4S,10003,1027,1.0,1.0,0,1165000
110 Third Avenue ,10003,1159,2.0,2.0,0,1314990
110 Third Avenue ,10003,1165,2.0,2.0,0,1321990
416 East 11th Street #3B,10009,615,1.0,1.0,0,698000
70 East 10th Street #15W,10003,1050,1.0,1.0,0,1195000
115 East 9th Street #16BC,10003,1800,3.0,2.0,0,2050000
311 East 11th Street #3C,10003,733,1.0,1.0,0,835000
70 East 10th Street #18A,10003,1400,2.0,2.0,0,1595000
425 East 13th Street #1N,10009,746,1.0,1.0,0,850000
416 East 11th Street #6A,10009,1046,2.0,2.0,0,1195000
808 Broadway #PHA,10003,1400,2.0,2.0,0,1599000
125 East 12th Street #5C,10003,1225,1.0,2.0,0,1400000
70 East 10th Street #17R,10003,1400,2.0,2.0,0,1600000
311 East 11th Street #4E,10003,1162,2.0,2.0,0,1328000
110 Third Avenue ,10003,804,1.0,1.0,0,920990
115 East 9th Street #18D,10003,715,1.0,1.0,0,820000
311 East 11th Street #3D,10003,896,1.0,1.0,0,1030000
77 East 12th Street #7EF,10003,1300,3.0,2.0,0,1495000
110 Third Avenue ,10003,1165,2.0,2.0,0,1339990
123 Third Avenue #3A,10003,1166,2.0,2.0,0,1345000
110 Third Avenue ,10003,804,1.0,1.0,0,928990
311 East 11th Street #1A,10003,986,1.0,1.0,0,1140000
525 East 11th Street #4B,10009,1121,2.0,2.0,0,1299000
110 Third Avenue #10A,10003,1165,2.0,2.0,0,1350000
70 East 10th Street #3B,10003,1400,2.0,2.0,0,1625000
123 Third Avenue #5B,10003,646,1.0,1.0,0,750000
229 East 2nd Street #PH,10009,1226,2.0,1.0,0,1425000
114 East 13th Street #6A,10003,1152,1.0,1.0,0,1395000
311 East 11th Street #5E,10003,1162,2.0,2.0,0,1353000
110 Third Avenue ,10003,1101,2.0,2.0,0,1282990
238 East 4th Street #CONDO,10009,6000,4.0,2.0,0,6995000
427 East 12th Street #2B,10009,729,1.0,1.0,0,850000
238 East 4th Street #A,10009,6000,4.0,2.0,0,6999000
425 East 13th Street ,10009,700,1.0,1.0,0,875000
65 Cooper Square #6B,10003,640,1.0,1.0,0,750000
65 Cooper Square #2D,10003,708,1.0,1.0,0,850000
115 East 9th Street #11K,10003,400,0.0,1.0,0,469000
310 East Houston Street #5C,10009,810,1.0,1.0,0,950000
131 Avenue B #5C,10009,1700,2.0,2.0,0,1995000
123 Third Avenue #4C,10003,737,1.0,1.0,0,865000
115 East 9th Street #12H,10003,1150,2.0,2.0,0,1350000
110 Third Avenue ,10003,1442,3.0,2.0,0,1693990
215-217 Avenue B #3C,10009,503,0.0,1.0,0,591000
137 E 13th #2A,10003,1100,2.0,2.0,0,1295000
277 East 7th Street #2,10009,1314,2.0,2.0,0,1550000
110 Third Avenue ,10003,1101,2.0,2.0,0,1298990
115 East 9th Street #5H,10003,1100,2.0,2.0,0,1300000
425 East 13th Street #5E,10009,465,0.0,1.0,0,550000
631 East 9th Street #3B,10009,951,2.0,2.0,0,1125000
311 East 11th Street #5B,10003,880,2.0,1.0,0,1041280
238 East 4th Street #PH,10009,2700,3.0,2.0,0,3195000
123 Third Avenue #6B,10003,646,1.0,1.0,0,765000
24 East 7th Street #12A,10003,1350,3.0,2.0,0,1600000
