title,addr_zip,size_sqft,bedrooms,bathrooms,prewar,price
24 Fifth Avenue #1109,10003,700,1.0,1.0,1,750000
39 East 12th Street #407,10003,900,1.0,1.0,1,965000
23 East 10th Street #409,10003,650,1.0,1.0,1,699000
30 Fifth Avenue #10H,10011,650,1.0,1.0,1,699000
67 East 11th Street #206,10003,650,0.0,1.0,1,699000
30 Fifth Avenue #5C,10011,650,1.0,1.0,1,699000
530 Laguardia Place #4,10012,3250,3.0,2.0,1,3500000
530 Laguardia Place #4,10012,3250,3.0,2.0,1,3500000
61 West 9th Street #3E,10011,645,1.0,1.0,1,695000
14 East 4th Street #1101,10012,1087,2.0,2.0,1,1495000
45 Fifth Avenue #3C,10003,575,1.0,1.0,1,620000
382 Lafayette #5,10003,2000,2.0,1.0,1,1995000
30 Fifth Avenue #11K,10011,1200,2.0,2.0,1,1295000
17 West 10th Street #1N,10011,810,2.0,1.0,1,875000
74 Fifth Avenue #8A,10011,2400,3.0,2.0,1,2595000
39 East 12th Street #504,10003,600,1.0,1.0,1,649000
1 Minetta Street #5A,10012,600,1.0,1.0,1,649000
100 West Houston Street 4THFLOOR,10012,2200,0.0,1.0,1,2390000
24 Fifth Avenue #1619,10011,400,0.0,1.0,1,435000
67 East 11th Street #223,10003,550,1.0,1.0,1,599000
30 West 9th Street #5A,10011,541,1.0,1.0,1,599000
67 East 11th Street #223,10003,550,1.0,1.0,1,599000
67 East 11th Street #518,10003,700,1.0,1.0,1,765000
39 East 12th Street #811,10003,960,1.0,1.0,1,1050000
35 East 10th Street #7E,10003,425,,1.0,1,465000
125 West 12th Street #3D,10011,900,2.0,1.0,1,985000
77 Bleecker Street #604,10012,1000,1.0,1.0,1,1095000
718 Broadway #4D,10003,1180,1.0,1.0,1,1295000
35 East 10th Street #6G,10003,400,0.0,1.0,1,439000
19 West 9th Street #1F,10011,400,0.0,1.0,1,439000
23 West 9th Street #3R,10011,400,0.0,1.0,1,439000
19 West 9th Street #34,10011,3000,3.0,3.0,1,3295000
39 East 12th Street #202,10003,1000,1.0,1.0,1,1100000
5 Great Jones Street #3,10012,2200,3.0,1.0,1,2420000
67 East 11th Street #305,10003,1000,2.0,1.0,1,1100000
23 East 10th Street #205,10003,600,1.0,1.0,1,660000
77 Bleecker Street #620,10012,800,1.0,1.0,1,880000
25 East 4th Street #1,10003,2950,3.0,2.0,1,3250000
35 East 10th Street #4K,10003,725,1.0,2.0,1,799000
126 West 11th Street #1,10011,900,2.0,1.0,1,995000
12 East 14th Street #5A,10003,900,1.0,1.0,1,995000
77 Bleecker Street #323,10012,900,2.0,1.0,1,995000
141 West 13th Street #302,10011,1351,2.0,2.0,1,1495000
21 East 10th Street #6C,10003,375,0.0,1.0,1,415000
24 Fifth Avenue #1031,10011,342,0.0,1.0,1,379000
77 Bleecker Street #104,10012,1800,3.0,3.0,1,1995000
51 Fifth Avenue #4F,10003,450,0.0,1.0,1,499000
684 Broadway #7E,10012,2700,4.0,2.0,1,2995000
12 East 14th Street #5A,10003,900,1.0,1.0,1,999000
23 East 10th Street #218,10003,675,1.0,1.0,1,750000
77 Bleecker Street 606-607,10012,1300,2.0,2.0,1,1448000
35 East 9th Street #80,10003,850,1.0,1.0,1,949000
42 West 13th Street #6A,10011,530,1.0,1.0,1,595000
26 East 10th Street #2G,10003,800,1.0,1.0,1,899000
77 Bleecker Street #825,10012,800,1.0,2.0,1,899000
496 La Guardia Place #4A,10012,333,1.0,1.0,1,450000
39 East 12th Street #602,10003,1000,1.0,1.0,1,1125000
325 Lafayette Street #5FL,10012,2000,3.0,2.0,1,2250000
7 Bond Street #4A,10012,1200,,1.0,1,1350000
520 Laguardia Place #6S,10012,1500,3.0,2.0,1,1690000
77 Bleecker Street #511,10012,470,0.0,1.0,1,530000
82 University Place #4,10003,1330,2.0,2.0,1,1500000
120 West 12th Street ,10011,4227,,,1,6795000
718 Broadway #11B,10003,1320,2.0,1.0,1,1495000
303 Mercer Street #B102,10003,2287,4.0,2.0,1,2595000
18 East 12th Street #6A,10003,1000,1.0,1.0,1,1100000
67 East 11th Street #424,10003,700,0.0,1.0,1,795000
8 West 13th Street #2F,10011,1100,0.0,1.0,1,1250000
184 Thompson Street #2W,10012,483,0.0,0.0,1,550000
23 East 10th Street #221,10003,900,2.0,1.0,1,1025000
704 Broadway #2NDFLR,10003,4804,3.0,3.0,1,5695000
35 East 12th Street #2FL,10003,2500,1.0,2.0,1,2850000
45 Fifth Avenue ,10003,700,1.0,1.0,1,799000
41 Fifth Avenue #10D,10003,700,1.0,1.0,1,799000
61 West 9th Street #7B,10011,670,1.0,1.0,1,765000
35 East 10th Street #2C,10003,700,1.0,1.0,1,800000
37 West 10th Street ,10011,6253,5.0,5.0,1,7950000
13 Bleecker Street ,10012,2976,,,1,3550000
35 East 10th Street #7AB,10003,1200,2.0,2.0,1,1375000
14 East 4th Street #818,10012,1074,2.0,1.0,1,1375000
714 Broadway #9THFL,10003,3050,4.0,2.0,1,3500000
14 East 4th Street #604,10012,984,1.0,1.0,1,1350000
51 Fifth Avenue #16F,10003,450,0.0,1.0,1,519000
77 Bleecker Street ,10012,750,1.0,1.0,1,865000
30 Fifth Avenue ,10011,650,1.0,1.0,1,750000
14 East 4th Street #608,10012,1113,0.0,2.0,1,1500000
62 West 11th Street #2R,10011,550,1.0,1.0,1,635000
60 East 13th Street #5E,10003,2575,3.0,1.0,1,2975000
14 East 4th Street #821,10012,1179,2.0,2.0,1,1385000
184 Thompson Street #5G,10012,683,1.0,1.0,1,790000
21 Astor Place #2B,10003,1814,1.0,2.0,1,2155000
1 Bond Street #2D,10012,1200,0.0,2.0,1,1395000
30 Fifth Avenue #7GH,10011,1550,3.0,2.0,1,1795000
136 West 13th Street #2AB,10011,850,2.0,2.0,1,985000
41 Fifth Avenue #7A,10003,1100,2.0,2.0,1,1275000
534 Laguardia Place #4FL,10012,5000,5.0,3.0,1,5799000
77 Bleecker Street #609,10012,775,1.0,1.0,1,899000
7 Bond Street #2C,10012,1400,1.0,1.0,1,1450000
49 East 12th Street #5F,10003,675,1.0,1.0,1,785000
60 East 13th Street #3E,10003,2575,3.0,2.0,1,2995000
49 East 12th Street #4E,10003,600,1.0,1.0,1,699000
49 E 12th Street #4E,10003,600,1.0,1.0,1,699000
542 Laguardia Place ,10012,1400,3.0,2.0,1,1750000
24 Fifth Avenue #431,10003,342,0.0,1.0,1,400000
24 Fifth Avenue #1023,10011,675,1.0,1.0,1,790000
42 West 13th Street #1D,10011,850,2.0,1.0,1,995000
60 East 13th Street #2W,10003,1875,3.0,2.0,1,2195000
184 Thompson Street #5H,10012,639,1.0,1.0,1,749000
302 Elizabeth Street #2FLR,10012,1150,2.0,2.0,1,1350000
302 Elizabeth Street #2FLR,10012,1150,2.0,2.0,1,1350000
14 East 4th Street PH-1124,10012,1618,0.0,2.0,1,1900000
184 Thompson Street #1F,10012,744,0.5,1.0,1,874000
59 West 12th Street #9A,10011,835,1.0,1.0,1,999999
59 West 12th Street #2A,10011,845,1.0,1.0,1,1000000
1 Bedroom Condo,10012,637,1.0,1.0,1,750000
5 East 13th Street #2,10003,2458,2.0,2.0,1,2895000
14 East 4th Street #803,10012,1349,2.0,2.0,1,1575000
59 West 12th Street ,10011,970,1.0,1.0,1,1100000
48 East 13th Street #5B,10003,2200,2.0,2.0,1,2595000
141 West 13th Street #105,10011,2500,3.0,2.0,1,2950000
145 West 12th Street #3-6,10011,550,1.0,1.0,1,649000
41 Fifth Avenue #3DE,10003,1900,3.0,2.0,1,2244000
28 East 10th Street #4K,10003,1585,2.0,2.0,1,1875000
30 Fifth #6H,10011,650,1.0,1.0,1,769000
65 West 13th Street #6D,10011,1898,2.0,2.0,1,2250000
684 Broadway #9E,10012,3100,3.0,2.0,1,3675000
644 Broadway #4W,10012,4000,4.0,3.0,1,4750000
35 West 9th Street #5C,10011,1050,2.0,1.0,1,1250000
325 Lafayette Street #5THFL,10012,2000,2.0,2.0,1,2385000
160 West 11th Street #2,10011,1140,3.0,1.0,1,1360000
67 East 11th Street #711,10003,750,1.0,1.0,1,895000
67 East 11th Street #411,10003,750,1.0,1.0,1,895000
141 West 13th Street #101,10011,1800,3.0,2.0,1,2150000
39 Fifth Avenue ,10003,900,1.0,1.0,1,1075000
32 West 9th Street ,10011,971,1.0,1.0,1,1195000
77 Bleecker Street #1405W,10012,1000,1.0,1.0,1,1195000
184 Thompson Street #3B,10012,481,0.0,1.0,1,575000
39 Great Jones Street #PH6,10012,2235,2.0,2.0,1,2675000
184 Thompson Street #5S,10012,522,1.0,1.0,1,625000
77 Bleecker Street 303/304,10012,2000,2.0,2.0,1,2395000
77 Bleecker Street #PH5,10012,1000,1.0,1.0,1,1199000
534 Laguardia Place #5FL,10012,5000,4.0,3.0,1,5999000
325 Lafayette Street #4FL,10012,2000,2.0,1.0,1,2400000
14 East 4th Street #806,10012,1780,2.0,2.0,1,2200000
184 Thompson Street #6L,10012,660,1.0,1.0,1,795000
10 Bleecker Street #6D,10012,1100,1.0,2.0,1,1325000
28 East 10th Street #4H,10003,1534,2.0,2.0,1,1850000
306 Elizabeth Street #TH1C,10012,1900,1.0,2.0,1,2295000
* In Contract * 31 East 12th ,10003,475,,1.0,1,575000
520 Laguardia Place #7S,10012,1400,3.0,2.0,1,1695000
74 Fifth Avenue #7A,10011,2300,1.0,2.0,1,2795000
12 East 12th Street ,10003,1500,2.0,2.0,1,1825000
12 East 12th Street ,10003,1500,2.0,2.0,1,1825000
184 Thompson Street #MA,10012,821,1.0,1.0,1,999000
230 Sullivan Street #BLDG,10012,4725,9.0,9.0,1,5750000
382 Lafayette Street #4TH,10003,2050,2.0,2.0,1,2495000
25 East 4th Street #3FLR,10003,2050,2.0,1.0,1,2495000
40 East 10th Street #8J,10003,1000,1.0,1.0,1,1219000
77 Bleecker Street #116,10012,1800,2.0,2.0,1,2195000
15 West 11th Street #4DC,10011,1800,3.0,2.0,1,2200000
14 West 11th Street #1,10011,900,1.0,1.0,1,1100000
1 Minetta Street #5B,10012,450,1.0,1.0,1,550000
39 East 12th Street #607,10003,900,1.0,1.0,1,1100000
45 Fifth Avenue #5A,10003,650,1.0,1.0,1,795000
135 West 4th Street 3E #3E,10012,2037,2.0,2.0,1,2495000
43 Great Jones Street #4FL,10012,2200,3.0,2.0,1,2695000
184 Thompson Street #2U,10012,440,0.0,1.0,1,539000
27 Bleecker Street #4B,10012,2200,2.0,2.0,1,2695000
10 Bleecker Street #5D,10012,1100,1.0,2.0,1,1350000
184 Thompson Street #3C,10012,468,,1.0,1,575000
45 Fifth Avenue ,10003,1200,3.0,2.0,1,1475000
50 East 10th Street #2C,10003,1050,1.0,1.0,1,1295000
40-50 East 10th #8C,10003,1050,1.0,1.0,1,1295000
40 East 10th Street #7L,10003,1050,1.0,1.0,1,1295000
40-50 E 10th Street #2C,10003,1050,1.0,2.0,1,1295000
652 Broadway #7R,10012,1600,2.0,2.0,1,1975000
125 West 12th Street ,10011,725,1.0,1.0,1,895000
41 Fifth Avenue #6B,10003,850,1.0,1.0,1,1050000
65 West 13th Street #2G,10011,2101,1.0,2.0,1,2600000
8 East 12th Street #5FL,10003,2300,1.0,2.0,1,2850000
133 West 4th Street #1,10012,3187,3.0,2.0,1,3950000
51 Fifth Avenue #P1C,10003,238,0.0,1.0,1,295000
43 Great Jones Street #3,10012,2295,2.0,1.0,1,2850000
29 East 9th Street #4,10003,800,1.0,1.0,1,995000
26 East 10th Street #4G,10003,800,1.0,1.0,1,995000
31 East 12th Street #9CD,10003,1968,3.0,2.0,1,2450000
21 East 10th Street #12D,10003,1200,2.0,2.0,1,1495000
65 West 13th Street #6D,10011,1898,2.0,2.0,1,2365000
65 West 13th Street ,10011,2025,2.0,2.0,1,2525000
74 Fifth Avenue #10A,10011,2400,3.0,3.0,1,2995000
652 Broadway #7R,10012,1600,2.0,2.0,1,2000000
56 East 11th Street ,10003,2000,,2.0,1,2500000
7 Bond Street #4B,10012,1400,,1.0,1,1750000
56 East 11th Street #4FL,10003,1800,2.0,2.0,1,2250000
41 Fifth Avenue #11D,10003,600,1.0,1.0,1,750000
24 Fifth Avenue #232,10003,600,1.0,1.0,1,750000
42 West 13th Street #3CD,10011,2200,3.0,3.0,1,2750000
39 Fifth Avenue #9C,10003,900,1.0,1.0,1,1125000
184 Thompson Street #2J,10012,439,0.0,1.0,1,549000
60 East 13th Street #4W,10003,1875,3.0,2.0,1,2350000
39 Fifth Avenue #10A,10003,875,1.0,1.0,1,1100000
21 Astor Place #5F,10003,1314,1.0,1.0,1,1650000
14 East 4th Street #823,10012,1092,2.0,2.0,1,1375000
40 East 10th Street #4K,10003,1250,2.0,1.0,1,1575000
28 East 4th Street #2E,10003,1900,2.0,1.0,1,2395000
21 East 11th Street #3,10003,1150,2.0,1.0,1,1450000
41 Fifth Avenue #3E,10003,1150,2.0,1.0,1,1450000
145 West 12th Street #15,10011,475,1.0,1.0,1,599000
184 Thompson Street #6J,10012,649,1.0,1.0,1,819000
14 East 4th Street #PH1104,10012,2179,2.0,2.0,1,2750000
32 Washington Square West #1E,10011,1800,3.0,2.0,1,2275000
116 West 14th Street #2,10011,3948,4.0,3.0,1,5000000
14 East 4th Street #1120,10012,1074,2.0,1.0,1,1395000
77 Bleecker Street #1025,10012,1100,1.0,1.0,1,1395000
19 Bond Street #2A,10012,1367,1.0,1.0,1,1650000
184 Thompson Street #LC,10012,826,1.0,1.0,1,1049000
27 Bleecker Street #5B,10012,2200,2.0,2.0,1,2795000
718 Broadway #5A,10003,1405,1.0,1.0,1,1788000
15 West 11th Street #3B,10011,900,1.0,1.0,1,1149000
32 West 9th Street #1B,10011,900,1.0,1.0,1,1150000
65 West 13th Street #4G,10011,2032,2.0,2.0,1,2600000
14 East 4th Street #823,10012,1092,0.0,2.0,1,1450000
21 Bleecker Street #2W,10012,700,1.0,1.0,1,899000
23 E 10th Street #414,10003,1000,2.0,1.0,1,1285000
60 West 9th Street ,10011,6800,6.0,7.0,1,8750000
184 Thompson #5B,10012,644,1.0,1.0,1,850000
65 West 13th Street #9C,10011,1628,2.0,2.0,1,2100000
704 Broadway #3FL,10003,4804,3.0,3.0,1,6200000
18 East 12th Street #6B,10003,1710,2.0,2.0,1,2195000
51 Fifth Avenue #12B,10003,1700,2.0,2.0,1,2195000
12 East 11th Street ,10003,4268,,0.0,1,7750000
21 Astor Place #4F,10003,1314,1.0,1.0,1,1699000
35 West 9th Street #2C,10011,1000,2.0,1.0,1,1295000
70 West 3rd Street #PH,10012,1969,3.0,2.0,1,2550000
184 Thompson Street #5A,10012,829,1.0,1.0,1,1075000
30 East 10th Street #2N,10003,1800,1.0,1.0,1,2340000
39 East 10th Street #4E,10003,1600,4.0,1.0,1,2080000
125 West 12th Street #6B,10011,750,1.0,1.0,1,975000
3 Great Jones Street #2,10012,1250,1.0,1.0,1,1625000
1 Fifth Avenue #9A,10003,750,1.0,1.0,1,975000
41 Fifth Avenue #3E,10003,1150,2.0,1.0,1,1495000
61 West 9th Street #4E,10011,750,1.0,1.0,1,975000
184 Thompson Street #6G,10012,683,1.0,1.0,1,960000
21 Astor Place #3A,10003,1290,1.0,2.0,1,1700000
30 Fifth Avenue #6C,10011,650,1.0,1.0,1,850000
40 East 10th Street #2L,10003,1050,1.0,1.0,1,1375000
40 East 10th Street #2L,10003,1050,1.0,1.0,1,1375000
28 East 10th Street #2H,10003,1334,1.0,2.0,1,1750000
184 Thompson Street #3O,10012,400,0.0,1.0,1,525000
14 East 4th Street #823,10003,1200,2.0,2.0,1,1575000
74 Fifth Avenue #11A,10011,2475,4.0,3.0,1,3250000
18 East 12th Street #1C,10003,1750,2.0,1.0,1,2300000
77 Bleecker Street #509,10012,750,1.0,1.0,1,988000
40-50 East 10th Street #3I,10003,1400,2.0,2.0,1,1850000
41 Fifth Avenue #6D,10003,700,1.0,1.0,1,925000
184 Thompson Street #4H,10012,461,0.0,1.0,1,610000
65 West 13th Street #2D,10011,1529,1.0,1.0,1,2025000
184 Thompson Street #2T,10012,430,0.0,1.0,1,569500
77 Bleecker Street #730E,10012,600,0.0,1.0,1,795000
39 East 12th Street #808,10003,960,1.0,1.0,1,1275000
40 East 10th Street #7C,10003,1050,1.0,1.0,1,1395000
33 Bleecker Street #3A,10012,1200,1.0,1.0,1,1595000
9 East 13th Street #3G,10003,600,1.0,1.0,1,798000
40 Fifth Avenue #1A,10011,1500,3.0,3.0,1,1995000
135 West 3rd Street #4FL,10012,2250,2.0,2.0,1,2995000
184 Thompson Street #5M,10012,638,1.0,1.0,1,850000
184 Thompson Street #6G,10012,683,0.0,1.0,1,910000
21 East 10th Street #3D,10003,1200,2.0,2.0,1,1600000
59 West 12th Street #4H,10011,870,1.0,1.0,1,1200000
24 West 11th Street ,10011,5212,,,1,6950000
18 East 12th Street #2A,10003,1000,1.0,1.0,1,1295000
542 La Guardia Place #2B,10012,1435,3.0,2.0,1,1895000
59 West 12th Street #11G,10011,2235,3.0,3.0,1,3000000
50 East 10th Street #6E,10003,1410,2.0,2.0,1,1895000
40 East 10th Street #6E,10003,1410,2.0,2.0,1,1895000
184 Thompson Street #6K,10012,654,1.0,1.0,1,879000
35 East 12th Street #5FL,10003,2600,3.0,2.0,1,3499000
48 Great Jones Street #6R,10012,2600,1.0,2.0,1,3500000
21 Astor Place ,10003,1471,2.0,2.0,1,1950000
131 West 11th Street #5,10011,1225,0.0,1.0,1,1650000
43 Great Jones Street #4FL,10012,2300,2.0,2.0,1,3100000
31 West 11th Street #1C,10011,2960,2.0,2.0,1,3995000
184 Thompson Street #5G,10012,683,0.0,1.0,1,925000
184 Thompson Street #5J,10012,627,0.0,1.0,1,850000
465 Sixth Avenue #BLDG,10011,5901,7.0,7.0,1,8000000
7 East 9th Street #2F,10003,700,1.0,1.0,1,949000
59 West 12th Street #4A,10011,845,1.0,1.0,1,1200000
143 West 13th Street #204,10011,1100,2.0,2.0,1,1495000
14 East 4th Street #1107,10012,1924,2.0,2.0,1,2500000
142 West 11th Street ,10011,4338,,0.0,1,8000000
23 East 10th Street #611612,10003,2350,5.0,3.0,1,3200000
40-50 East 10th Street #4E,10003,1410,2.0,2.0,1,1920000
304 Bowery #3,10012,1238,2.0,2.0,1,1685000
21 Astor Place #4E,10003,1738,2.0,2.0,1,2295000
184 Thompson Street #3K,10012,436,0.0,1.0,1,595000
74 Fifth Avenue #4B,10011,1900,3.0,2.0,1,2595000
45 East 9th Street #36,10003,970,1.0,1.0,1,1325000
25 Fifth Avenue #14F,10003,988,2.0,1.0,1,1350000
30 Fifth Avenue ,10011,800,1.0,1.0,1,1095000
28 East 10th Street #9H,10003,1534,2.0,2.0,1,2100000
39 Fifth Avenue #2C,10003,900,1.0,1.0,1,1235000
65 West 13th Street #7A,10011,2802,3.0,3.0,1,3850000
35 East 10th Street #8A,10003,525,1.0,1.0,1,725000
10 East 14th Street #6,10003,2526,2.0,2.0,1,3495000
10 Bleecker Street #7D,10012,2164,1.0,2.0,1,2995000
303 Mercer Street #A108,10003,1300,3.0,1.0,1,1800000
33 Bleecker Street #4C,10012,1950,2.0,1.0,1,2700000
33 Bleecker Street #4C,10012,1950,2.0,1.0,1,2700000
33 Fifth Avenue #6A,10003,1150,2.0,1.0,1,1595000
21 East 10th Street #12E,10003,1150,2.0,1.0,1,1595000
39 Fifth Avenue #5D,10003,900,1.0,1.0,1,1250000
50 West 9th Street #4C,10011,900,1.0,1.0,1,1250000
1-3 Minetta Street #2CD,10012,1400,2.0,2.0,1,1950000
21 Astor Place #2G,10003,1796,2.0,2.0,1,2500000
61 West 9th Street #7C,10011,1200,2.0,1.0,1,1675000
2 Bleecker Street 3RD-FLOOR,10012,1862,2.0,2.0,1,2600000
520 Laguardia Place #3N,10012,1500,3.0,2.0,1,2100000
48 Great Jones Street #4F,10012,2500,3.0,2.0,1,3500000
135 West 4th Street GARDENEAST,10012,1778,2.0,2.0,1,2495000
21 Astor Place #2E,10003,2025,2.0,2.0,1,2850000
65 West 13th Street #2D,10011,1529,1.0,1.0,1,2150000
39 Bond Street, 4 #4,10012,3200,3.0,1.0,1,4500000
18 East 12th Street #10A,10003,1450,2.0,2.0,1,1800000
39 Fifth Avenue #5C,10003,850,1.0,1.0,1,1200000
39 Fifth Avenue #2D,10003,850,1.0,1.0,1,1200000
7 Bond Street #5D,10012,1100,1.0,2.0,1,1695000
14 East 4th Street #1117,10012,1083,2.0,1.0,1,1695000
30 Fifth Avenue #4D,10011,1200,2.0,1.0,1,1695000
8 East 12th Street #11FLR,10003,2300,1.0,2.0,1,3250000
25 Fifth Avenue #5G,10003,703,1.0,1.0,1,995000
9 West 10th Street #4R,10011,423,0.0,1.0,1,599000
9 W 10th Street #4R,10011,423,0.0,1.0,1,599000
1 Bond Street #5BD,10012,5634,4.0,4.0,1,6500000
184 Thompson Street #4F,10012,587,0.0,1.0,1,835000
184 Thompson Street #6R,10012,622,1.0,1.0,1,885000
644 Broadway #4E,10012,1400,2.0,1.0,1,1995000
33 Bleecker Street #4B,10012,1350,2.0,1.0,1,1925000
184 Thompson Street #3L,10012,402,0.0,1.0,1,575000
28 East 10th Street #8H,10003,1534,2.0,2.0,1,2200000
59 West 12th Street #6G,10011,750,1.0,1.0,1,1295000
28 East 10th Street #5A,10003,816,1.0,1.0,1,1175000
184 Thompson Street #3L,10012,402,0.0,1.0,1,579000
45 East 9th Street #99,10003,900,1.0,1.0,1,1300000
59 West 12th Street #2D,10011,850,1.0,1.0,1,1300000
26 East 10th Street #4C,10003,1800,3.0,3.0,1,2600000
125 West 12th Street #3C,10011,900,2.0,1.0,1,1300000
26 East 10th Street #4C,10003,1800,3.0,3.0,1,2600000
27 Bleecker Street #5A,10012,1236,1.0,1.0,1,1790000
33 Fifth Avenue #12A,10011,1100,2.0,2.0,1,1595000
23 East 10th Street #714,10003,1100,2.0,2.0,1,1595000
30 Fifth Avenue #12D,10011,1150,2.0,1.0,1,1669000
65 West 13th Street #2C,10011,3072,3.0,3.0,1,4500000
35 West 9th Street #6B,10011,1100,2.0,1.0,1,1600000
1 Fifth Avenue #9B,10003,1150,2.0,2.0,1,1675000
21 East 10th Street #3D,10003,1200,2.0,2.0,1,1750000
45 East 9th Street #39,10003,925,1.0,1.0,1,1350000
59 West 12th Street ,10011,750,,1.0,1,950000
1 Fifth Avenue #13F,10003,950,1.0,1.0,1,1395000
14 East 4th Street #1115,10012,1074,2.0,2.0,1,1550000
1 Bond Street #3AB,10012,3350,5.0,3.0,1,5600000
28 East 10th Street #7K,10003,779,1.0,1.0,1,1150000
67 East 11th Street #305,10003,1000,1.0,2.0,1,1480000
439 Lafayette Street #5,10003,3355,4.0,2.0,1,4995000
1 Bond Street #2D,10012,1200,1.0,2.0,1,1795000
5 East 13th Street #3,10003,3687,4.0,4.0,1,5495000
184 Thompson Street #2W,10012,483,0.0,1.0,1,720000
344 Bowery #3,10012,1800,2.0,2.0,1,2650000
14 East 4th Street #PH1104,10012,2179,2.0,3.0,1,3250000
65 West 13th Street #2B,10011,2647,3.0,2.0,1,3950000
184 Thompson Street #3L,10012,402,,1.0,1,599999
35 West 9th Street #2C,10011,1000,2.0,1.0,1,1495000
14 West 11th Street #3,10011,1200,2.0,1.0,1,1795000
14 East 4th Street ,10012,4400,3.0,4.0,1,6595000
32 West 9th Street #1A/2A,10011,1734,2.0,2.0,1,2600000
69 Washington Place #3,10011,1100,2.0,1.0,1,1650000
21 East 10th Street #11D,10003,1200,2.0,2.0,1,1800000
16 Minetta Lane #BLDG,10012,2600,1.0,1.0,1,3900000
10 Bleecker Street #1B,10012,1900,0.0,2.0,1,2850000
184 Thompson Street #MG,10012,863,1.0,1.0,1,1295000
65 West 13th Street #8D,10011,1898,2.0,2.0,1,2850000
45 Fifth Avenue #PH17B,10003,1660,2.0,1.0,1,2495000
28 East 10th Street #5K,10003,2227,3.0,3.0,1,3350000
40 Fifth Avenue #MAIS1A,10011,1500,3.0,3.0,1,2275000
28 East 10th Street #4C,10003,840,1.0,1.0,1,1275000
14 East 4th Street #1118,10012,1074,2.0,1.0,1,1695000
14 East 4th Street #1115,10012,1074,2.0,2.0,1,1695000
21 Astor Place #7D,10003,4275,4.0,4.0,1,6500000
45 East 9th Street #9,10003,2100,3.0,3.0,1,3199000
26 East 10th Street #11G,10003,850,1.0,1.0,1,1295000
35 West 9th Street #7C,10011,1050,2.0,1.0,1,1600000
25 Fifth Avenue #2H,10003,724,1.0,1.0,1,1105000
45 Fifth Avenue #1B,10003,275,0.0,1.0,1,420000
26 East 10th Street #8F,10003,846,1.0,1.0,1,1295000
26 East 10th Street ,10003,1600,2.0,2.0,1,2450000
147 West 13th Street ,10011,750,1.0,1.0,1,1150000
35 East 10th Street #4H,10003,750,1.0,1.0,1,1150000
16 East 10th Street ,10003,6584,,0.0,1,13000000
143 West 13th Street #304,10011,1300,2.0,2.0,1,1995000
35 East 10th Street #8BC,10003,1300,2.0,2.0,1,1995000
28 East 10th Street #2A,10003,2272,3.0,2.0,1,3495000
10 East 14th Street #PH,10003,2466,3.0,2.0,1,3795000
10 East 14th Street #7,10003,2466,2.0,2.0,1,3795000
14 East 4th Street #1117,10012,1083,2.0,2.0,1,1850000
33 Fifth Avenue #14B,10003,825,1.0,1.0,1,1275000
28 East 10th Street #5C,10003,840,1.0,1.0,1,1300000
344 Bowery Stree #PH,10012,2450,3.0,3.0,1,3795000
50 West 9th Street #1B,10011,1000,1.0,1.0,1,1549000
32 Wash Sq We #10W,10011,1515,2.0,3.0,1,2350000
32 Washington Square West #10W,10011,1515,2.0,3.0,1,2350000
51 Fifth Avenue #6A,10003,1450,2.0,2.0,1,2250000
344 Bowery #2,10012,1800,2.0,2.0,1,2795000
31 West 12th Street #8W,10011,1800,3.0,2.0,1,2800000
21 East 10th Street #7E,10003,1150,2.0,2.0,1,1795000
45 Fifth Avenue #16B,10003,550,1.0,1.0,1,859995
59 West 12th Street #11F,10011,575,0.0,1.0,1,899500
65 West 13th Street #8G,10011,2989,3.0,2.0,1,4700000
21 Astor Place #10A,10003,1436,2.0,2.0,1,2250000
25 Fifth Avenue #2G,10003,703,1.0,1.0,1,1105000
344 Bowery #2FLR,10012,1777,2.0,2.0,1,2795000
31 West 12th Street #2E,10011,1700,3.0,2.0,1,2675000
32 Washington Square W #10E,10011,1900,3.0,3.0,1,2995000
31 East 12th Street #5/6D,10003,1772,3.0,3.0,1,2800000
26 East 10th Street #3G,10003,850,1.0,1.0,1,1350000
35 West 9th Street #8B,10011,1100,2.0,1.0,1,1750000
28 East 10th Street #10A,10003,816,1.0,1.0,1,1300000
41 Fifth Avenue #14C,10003,750,1.0,1.0,1,1195000
28 East 10th Street #5G,10003,470,0.0,1.0,1,750000
16 East 10th Street #HOUSE,10003,8475,,,1,13525000
51 Fifth Avenue #14CD,10003,2000,3.0,2.0,1,3195000
21 Astor Place #5F,10003,1314,1.0,1.0,1,2100000
65 West 13th Street #2H,10011,2338,2.0,2.0,1,3750000
138-140 West 11th Street ,10011,12000,1.0,0.0,1,19250000
1 Fifth Avenue #12B,10003,1150,2.0,2.0,1,1850000
82 University Place #PH,10003,1988,3.0,2.0,1,3200000
42 West 13th Street #4FG,10011,900,2.0,2.0,1,1450000
1 Fifth Avenue #6J,10003,1052,2.0,2.0,1,1695000
35 East 12th Street #5,10003,2600,2.0,2.0,1,4200000
47 West 9th Street #HOUSE,10011,9200,,,1,14900000
54 West 9th Street #TH,10011,4930,5.0,5.0,1,7995000
330 Lafayette Street #5B,10012,2170,3.0,2.0,1,3875000
21 Bleecker Street #1W,10012,800,1.0,1.0,1,1300000
61 West 9th Street #7C,10011,1200,2.0,1.0,1,1950000
51 Fifth Avenue #3CD,10003,2000,3.0,2.0,1,3250000
173 MacDougal #3E,10011,2266,3.0,2.0,1,3700000
